timestamp,tower_id,active_users,resource_block_util,backhaul_throughput_gbps
1783466349,TOWER_B,58,0.05,0.136
1783466350,TOWER_A,271,0.1529,0.985
1783466351,TOWER_B,88,0.0659,0.283
1783466352,TOWER_A,165,0.122,0.721
1783466353,TOWER_B,79,0.05,0.323
1783466354,TOWER_A,485,0.2787,2.126
1783466355,TOWER_B,106,0.0832,0.29
1783466356,TOWER_A,255,0.1015,1.242
1783466357,TOWER_B,72,0.0673,0.228
1783466358,TOWER_A,411,0.2725,1.178
1783466359,TOWER_B,79,0.05,0.308
1783466360,TOWER_A,169,0.1047,0.624
1783466361,TOWER_B,113,0.05,0.299
1783466362,TOWER_A,393,0.2593,1.822
1783466363,TOWER_B,65,0.05,0.201
1783466364,TOWER_A,393,0.1672,1.91
1783466365,TOWER_B,85,0.0665,0.367
1783466366,TOWER_A,361,0.1824,1.138
1783466367,TOWER_B,79,0.05,0.259
1783466368,TOWER_A,373,0.213,1.093
1783466369,TOWER_B,95,0.0533,0.214
1783466370,TOWER_A,411,0.235,1.128
1783466371,TOWER_B,129,0.0806,0.416
1783466372,TOWER_A,369,0.2319,0.863
1783466373,TOWER_B,141,0.0513,0.542
1783466374,TOWER_A,157,0.0979,0.688
1783466375,TOWER_B,69,0.05,0.15
1783466376,TOWER_A,163,0.086,0.68
1783466377,TOWER_B,127,0.05,0.574
1783466378,TOWER_A,279,0.1629,1.331
1783466379,TOWER_B,105,0.05,0.295
1783466380,TOWER_A,171,0.0613,0.652
1783466381,TOWER_B,142,0.075,0.516
1783466382,TOWER_A,374,0.2196,1.578
1783466383,TOWER_B,86,0.05,0.221
1783466384,TOWER_A,384,0.1762,1.203
1783466385,TOWER_B,132,0.0728,0.484
1783466386,TOWER_A,490,0.2962,1.464
1783466387,TOWER_B,130,0.0578,0.496
1783466388,TOWER_A,348,0.166,0.767
1783466389,TOWER_B,111,0.05,0.496
1783466390,TOWER_A,283,0.143,1.166
1783466391,TOWER_B,114,0.0638,0.398
1783466392,TOWER_A,327,0.1723,1.072
1783466393,TOWER_B,78,0.05,0.387
1783466394,TOWER_A,193,0.1094,0.737
1783466395,TOWER_B,142,0.0989,0.482
1783466396,TOWER_A,157,0.0845,0.517
1783466397,TOWER_B,137,0.0885,0.333
1783466398,TOWER_A,429,0.2392,1.629
1783466399,TOWER_B,132,0.077,0.573
1783466400,TOWER_A,176,0.1012,0.511
1783466401,TOWER_B,92,0.05,0.386
1783466402,TOWER_A,200,0.1094,0.995
1783466403,TOWER_B,123,0.0557,0.355
1783466404,TOWER_A,218,0.1044,0.511
1783466405,TOWER_B,85,0.0551,0.222
1783466406,TOWER_A,430,0.2487,1.089
1783466407,TOWER_B,66,0.05,0.2
1783466408,TOWER_A,193,0.1212,0.783
1783466409,TOWER_B,103,0.05,0.209
1783466410,TOWER_A,324,0.1979,1.532
1783466411,TOWER_B,66,0.0805,0.308
1783466412,TOWER_A,268,0.1585,0.852
1783466413,TOWER_B,81,0.05,0.295
1783466414,TOWER_A,418,0.2185,0.985
1783466415,TOWER_B,65,0.05,0.151
1783466416,TOWER_A,330,0.1638,0.68
1783466417,TOWER_B,100,0.0508,0.462
1783466418,TOWER_A,202,0.0943,0.964
1783466419,TOWER_B,108,0.0768,0.485
1783466420,TOWER_A,442,0.235,2.087
1783466421,TOWER_B,72,0.05,0.296
1783466422,TOWER_A,340,0.1545,1.504
1783466423,TOWER_B,65,0.05,0.227
1783466424,TOWER_A,343,0.1832,0.849
1783466425,TOWER_B,81,0.05,0.179
1783466426,TOWER_A,189,0.0991,0.939
1783466427,TOWER_B,115,0.05,0.431
1783466428,TOWER_A,227,0.103,0.565
1783466429,TOWER_B,119,0.05,0.316
1783466430,TOWER_A,338,0.203,1.067
1783466431,TOWER_B,123,0.0678,0.327
1783466432,TOWER_A,244,0.0841,0.812
1783466433,TOWER_B,147,0.1015,0.722
1783466434,TOWER_A,174,0.1052,0.402
1783466435,TOWER_B,111,0.0595,0.392
1783466436,TOWER_A,252,0.1468,0.603
1783466437,TOWER_B,79,0.05,0.197
1783466438,TOWER_A,451,0.2435,1.041
1783466439,TOWER_B,85,0.05,0.247
1783466440,TOWER_A,308,0.1723,1.115
1783466441,TOWER_B,55,0.05,0.249
1783466442,TOWER_A,357,0.2132,1.001
1783466443,TOWER_B,94,0.05,0.418
1783466444,TOWER_A,496,0.2695,1.128
1783466445,TOWER_B,82,0.0625,0.257
1783466446,TOWER_A,243,0.1567,0.6
1783466447,TOWER_B,54,0.05,0.157
1783466448,TOWER_A,473,0.2289,2.165
1783466449,TOWER_B,105,0.0546,0.321
1783466450,TOWER_A,188,0.0812,0.818
1783466451,TOWER_B,77,0.05,0.254
1783466452,TOWER_A,485,0.2566,1.989
1783466453,TOWER_B,56,0.05,0.125
1783466454,TOWER_A,313,0.1628,0.886
1783466455,TOWER_B,108,0.05,0.449
1783466456,TOWER_A,490,0.2773,2.176
1783466457,TOWER_B,68,0.05,0.238
1783466458,TOWER_A,471,0.2863,0.961
1783466459,TOWER_B,111,0.0599,0.34
1783466460,TOWER_A,204,0.0755,0.934
1783466461,TOWER_B,92,0.05,0.236
1783466462,TOWER_A,221,0.0888,0.681
1783466463,TOWER_B,99,0.05,0.494
1783466464,TOWER_A,191,0.1378,0.672
1783466465,TOWER_B,139,0.0872,0.343
1783466466,TOWER_A,475,0.2667,1.094
1783466467,TOWER_B,102,0.05,0.443
1783466468,TOWER_A,281,0.1647,0.85
1783466469,TOWER_B,87,0.05,0.37
1783466470,TOWER_A,170,0.0998,0.774
1783466471,TOWER_B,66,0.05,0.236
1783466472,TOWER_A,150,0.074,0.749
1783466473,TOWER_B,132,0.079,0.377
1783466474,TOWER_A,315,0.2119,1.351
1783466475,TOWER_B,76,0.0674,0.244
1783466476,TOWER_A,209,0.1343,0.745
1783466477,TOWER_B,86,0.0954,0.218
1783466478,TOWER_A,225,0.1642,0.965
1783466479,TOWER_B,56,0.0615,0.129
1783466480,TOWER_A,240,0.1125,0.862
1783466481,TOWER_B,87,0.05,0.426
1783466482,TOWER_A,356,0.1725,0.808
1783466483,TOWER_B,130,0.0893,0.383
1783466484,TOWER_A,237,0.1468,0.602
1783466485,TOWER_B,78,0.0524,0.281
1783466486,TOWER_A,231,0.1071,0.476
1783466487,TOWER_B,100,0.0749,0.469
1783466488,TOWER_A,166,0.0863,0.451
1783466489,TOWER_B,130,0.068,0.547
1783466490,TOWER_A,478,0.2799,2.359
1783466491,TOWER_B,64,0.05,0.282
1783466492,TOWER_A,359,0.1976,1.698
1783466493,TOWER_B,65,0.05,0.268
1783466494,TOWER_A,461,0.2258,2.246
1783466495,TOWER_B,146,0.1016,0.691
1783466496,TOWER_A,202,0.1187,0.676
1783466497,TOWER_B,60,0.05,0.238
1783466498,TOWER_A,277,0.1609,1.358
1783466499,TOWER_B,82,0.05,0.212
1783466500,TOWER_A,295,0.1395,1.152
1783466501,TOWER_B,145,0.0784,0.359
1783466502,TOWER_A,453,0.2571,1.572
1783466503,TOWER_B,141,0.05,0.287
1783466504,TOWER_A,459,0.2728,1.571
1783466505,TOWER_B,69,0.05,0.219
1783466506,TOWER_A,397,0.2546,1.52
1783466507,TOWER_B,78,0.0687,0.166
1783466508,TOWER_A,150,0.1156,0.497
1783466509,TOWER_B,65,0.05,0.157
1783466510,TOWER_A,190,0.1174,0.542
1783466511,TOWER_B,143,0.0809,0.616
1783466512,TOWER_A,222,0.1542,0.478
1783466513,TOWER_B,66,0.0641,0.234
1783466514,TOWER_A,309,0.2053,1.089
1783466515,TOWER_B,106,0.0541,0.415
1783466516,TOWER_A,361,0.176,1.386
1783466517,TOWER_B,127,0.0526,0.555
1783466518,TOWER_A,482,0.2761,1.609
1783466519,TOWER_B,137,0.0517,0.47
1783466520,TOWER_A,445,0.2514,1.084
1783466521,TOWER_B,86,0.05,0.393
1783466522,TOWER_A,288,0.1144,0.739
1783466523,TOWER_B,126,0.0752,0.464
1783466524,TOWER_A,453,0.2653,1.022
1783466525,TOWER_B,67,0.0613,0.264
1783466526,TOWER_A,192,0.0958,0.67
1783466527,TOWER_B,120,0.05,0.311
1783466528,TOWER_A,328,0.1744,1.516
1783466529,TOWER_B,98,0.05,0.235
1783466530,TOWER_A,338,0.1987,0.759
1783466531,TOWER_B,60,0.05,0.236
1783466532,TOWER_A,395,0.1955,1.046
1783466533,TOWER_B,106,0.0504,0.501
1783466534,TOWER_A,447,0.2796,1.038
1783466535,TOWER_B,130,0.071,0.579
1783466536,TOWER_A,303,0.1538,1.294
1783466537,TOWER_B,68,0.05,0.206
1783466538,TOWER_A,253,0.1441,0.792
1783466539,TOWER_B,119,0.1026,0.466
1783466540,TOWER_A,160,0.0679,0.467
1783466541,TOWER_B,131,0.1013,0.654
1783466542,TOWER_A,174,0.0905,0.731
1783466543,TOWER_B,102,0.0824,0.47
1783466544,TOWER_A,445,0.2241,1.834
1783466545,TOWER_B,59,0.0638,0.208
1783466546,TOWER_A,174,0.1323,0.351
1783466547,TOWER_B,50,0.0651,0.11
1783466548,TOWER_A,233,0.1294,0.837
1783466549,TOWER_B,50,0.05,0.118
1783466550,TOWER_A,255,0.1269,0.683
1783466551,TOWER_B,96,0.05,0.384
1783466552,TOWER_A,390,0.2347,1.428
1783466553,TOWER_B,76,0.05,0.207
1783466554,TOWER_A,268,0.1585,0.976
1783466555,TOWER_B,74,0.05,0.229
1783466556,TOWER_A,257,0.1169,1.13
1783466557,TOWER_B,139,0.0529,0.294
1783466558,TOWER_A,479,0.2818,1.766
1783466559,TOWER_B,59,0.05,0.141
1783466560,TOWER_A,329,0.1804,1.123
1783466561,TOWER_B,85,0.0552,0.235
1783466562,TOWER_A,280,0.1845,0.787
1783466563,TOWER_B,95,0.0712,0.329
1783466564,TOWER_A,444,0.2519,0.992
1783466565,TOWER_B,57,0.05,0.249
1783466566,TOWER_A,240,0.1628,0.596
1783466567,TOWER_B,146,0.0729,0.304
1783466568,TOWER_A,390,0.2213,1.253
1783466569,TOWER_B,111,0.0612,0.466
1783466570,TOWER_A,396,0.2073,0.976
1783466571,TOWER_B,78,0.05,0.269
1783466572,TOWER_A,317,0.1558,0.69
1783466573,TOWER_B,102,0.0779,0.348
1783466574,TOWER_A,372,0.1979,1.684
1783466575,TOWER_B,147,0.0859,0.495
1783466576,TOWER_A,427,0.2581,0.86
1783466577,TOWER_B,140,0.1054,0.449
1783466578,TOWER_A,339,0.1895,1.005
1783466579,TOWER_B,53,0.05,0.214
1783466580,TOWER_A,168,0.1074,0.617
1783466581,TOWER_B,98,0.0627,0.368
1783466582,TOWER_A,163,0.0677,0.572
1783466583,TOWER_B,118,0.0985,0.279
1783466584,TOWER_A,392,0.2225,0.912
1783466585,TOWER_B,91,0.0669,0.343
1783466586,TOWER_A,258,0.1504,1.239
1783466587,TOWER_B,124,0.0792,0.541
1783466588,TOWER_A,339,0.185,1.445
1783466589,TOWER_B,114,0.0773,0.332
1783466590,TOWER_A,367,0.2174,1.664
1783466591,TOWER_B,126,0.0871,0.473
1783466592,TOWER_A,448,0.2215,1.912
1783466593,TOWER_B,133,0.05,0.514
1783466594,TOWER_A,460,0.258,1.841
1783466595,TOWER_B,83,0.05,0.176
1783466596,TOWER_A,385,0.2386,1.255
1783466597,TOWER_B,146,0.0636,0.481
1783466598,TOWER_A,317,0.194,0.849
1783466599,TOWER_B,63,0.05,0.27
1783466600,TOWER_A,417,0.2013,1.243
1783466601,TOWER_B,102,0.0562,0.317
1783466602,TOWER_A,342,0.1971,1.313
1783466603,TOWER_B,125,0.0823,0.337
1783466604,TOWER_A,391,0.2367,0.798
1783466605,TOWER_B,124,0.0753,0.409
1783466606,TOWER_A,311,0.1711,1.246
1783466607,TOWER_B,50,0.05,0.219
1783466608,TOWER_A,488,0.2357,1.753
1783466609,TOWER_B,57,0.05,0.259
1783466610,TOWER_A,428,0.2201,2.021
1783466611,TOWER_B,67,0.05,0.236
1783466612,TOWER_A,284,0.1751,0.901
1783466613,TOWER_B,54,0.0902,0.135
1783466614,TOWER_A,342,0.1885,1.236
1783466615,TOWER_B,144,0.0578,0.317
1783466616,TOWER_A,238,0.1353,1.048
1783466617,TOWER_B,116,0.05,0.372
1783466618,TOWER_A,191,0.1028,0.678
1783466619,TOWER_B,71,0.05,0.327
1783466620,TOWER_A,242,0.1375,0.613
1783466621,TOWER_B,55,0.0547,0.263
1783466622,TOWER_A,364,0.2165,0.922
1783466623,TOWER_B,137,0.0623,0.498
1783466624,TOWER_A,498,0.3036,1.39
1783466625,TOWER_B,76,0.0678,0.173
1783466626,TOWER_A,150,0.0664,0.636
1783466627,TOWER_B,134,0.05,0.626
1783466628,TOWER_A,484,0.2248,1.214
1783466629,TOWER_B,86,0.06,0.388
1783466630,TOWER_A,313,0.1943,0.671
1783466631,TOWER_B,147,0.0736,0.453
1783466632,TOWER_A,255,0.1412,1.168
1783466633,TOWER_B,84,0.0577,0.192
1783466634,TOWER_A,381,0.2178,1.702
1783466635,TOWER_B,85,0.0547,0.171
1783466636,TOWER_A,195,0.1506,0.897
1783466637,TOWER_B,110,0.0579,0.351
1783466638,TOWER_A,354,0.2004,1.215
1783466639,TOWER_B,139,0.0659,0.393
1783466640,TOWER_A,170,0.1164,0.406
1783466641,TOWER_B,50,0.0583,0.228
1783466642,TOWER_A,326,0.1859,1.34
1783466643,TOWER_B,97,0.0617,0.245
1783466644,TOWER_A,316,0.2032,1.351
1783466645,TOWER_B,132,0.0655,0.611
1783466646,TOWER_A,443,0.2524,1.919
1783466647,TOWER_B,139,0.05,0.319
1783466648,TOWER_A,414,0.2327,0.842
1783466649,TOWER_B,136,0.0715,0.425
1783466650,TOWER_A,425,0.2602,1.008
1783466651,TOWER_B,147,0.0783,0.346
1783466652,TOWER_A,489,0.2654,2.227
1783466653,TOWER_B,140,0.1099,0.568
1783466654,TOWER_A,157,0.0832,0.524
1783466655,TOWER_B,116,0.0773,0.354
1783466656,TOWER_A,419,0.2612,1.064
1783466657,TOWER_B,126,0.0583,0.556
1783466658,TOWER_A,467,0.2767,1.655
1783466659,TOWER_B,88,0.05,0.43
1783466660,TOWER_A,361,0.2136,0.732
1783466661,TOWER_B,129,0.089,0.407
1783466662,TOWER_A,312,0.1623,0.691
1783466663,TOWER_B,52,0.05,0.24
1783466664,TOWER_A,460,0.2344,1.534
1783466665,TOWER_B,75,0.05,0.281
1783466666,TOWER_A,194,0.0865,0.793
1783466667,TOWER_B,118,0.0573,0.343
1783466668,TOWER_A,382,0.2224,1.45
1783466669,TOWER_B,104,0.0521,0.419
1783466670,TOWER_A,202,0.1138,0.538
1783466671,TOWER_B,52,0.05,0.242
1783466672,TOWER_A,382,0.2499,1.458
1783466673,TOWER_B,105,0.05,0.248
1783466674,TOWER_A,491,0.2718,1.39
1783466675,TOWER_B,77,0.0536,0.278
1783466676,TOWER_A,320,0.1569,0.938
1783466677,TOWER_B,92,0.0514,0.371
1783466678,TOWER_A,155,0.0819,0.513
1783466679,TOWER_B,79,0.0593,0.296
1783466680,TOWER_A,193,0.108,0.626
1783466681,TOWER_B,136,0.0639,0.528
1783466682,TOWER_A,240,0.1393,0.75
1783466683,TOWER_B,67,0.0597,0.23
1783466684,TOWER_A,345,0.1857,0.796
1783466685,TOWER_B,54,0.05,0.254
1783466686,TOWER_A,153,0.0834,0.505
1783466687,TOWER_B,135,0.0829,0.411
1783466688,TOWER_A,270,0.1348,0.785
1783466689,TOWER_B,110,0.0984,0.435
1783466690,TOWER_A,212,0.1451,0.9
1783466691,TOWER_B,50,0.05,0.211
1783466692,TOWER_A,241,0.1762,0.918
1783466693,TOWER_B,113,0.05,0.407
1783466694,TOWER_A,396,0.2374,1.77
1783466695,TOWER_B,140,0.1517,0.368
1783466696,TOWER_A,368,0.1995,1.243
1783466697,TOWER_B,63,0.0528,0.167
1783466698,TOWER_A,486,0.2878,1.478
1783466699,TOWER_B,90,0.05,0.274
1783466700,TOWER_A,380,0.2224,1.34
1783466701,TOWER_B,122,0.1019,0.559
1783466702,TOWER_A,443,0.229,1.416
1783466703,TOWER_B,117,0.0754,0.546
1783466704,TOWER_A,337,0.2066,1.457
1783466705,TOWER_B,102,0.05,0.507
1783466706,TOWER_A,457,0.2565,2.182
1783466707,TOWER_B,138,0.0872,0.355
1783466708,TOWER_A,317,0.1626,1.206
1783466709,TOWER_B,80,0.0745,0.284
1783466710,TOWER_A,413,0.2356,0.977
1783466711,TOWER_B,108,0.05,0.264
1783466712,TOWER_A,254,0.1191,0.762
1783466713,TOWER_B,145,0.0759,0.722
1783466714,TOWER_A,373,0.2018,1.128
1783466715,TOWER_B,115,0.0726,0.472
1783466716,TOWER_A,264,0.1236,0.735
1783466717,TOWER_B,86,0.05,0.379
1783466718,TOWER_A,384,0.2444,1.568
1783466719,TOWER_B,99,0.05,0.345
1783466720,TOWER_A,421,0.2225,1.51
1783466721,TOWER_B,115,0.05,0.254
1783466722,TOWER_A,423,0.2399,1.385
1783466723,TOWER_B,63,0.05,0.288
1783466724,TOWER_A,379,0.2824,0.846
1783466725,TOWER_B,64,0.0556,0.283
1783466726,TOWER_A,366,0.1795,1.79
1783466727,TOWER_B,74,0.0528,0.293
1783466728,TOWER_A,183,0.0999,0.84
1783466729,TOWER_B,123,0.0594,0.335
1783466730,TOWER_A,346,0.1927,1.458
1783466731,TOWER_B,141,0.0962,0.482
1783466732,TOWER_A,466,0.2756,1.262
1783466733,TOWER_B,57,0.05,0.283
1783466734,TOWER_A,363,0.2025,1.13
1783466735,TOWER_B,107,0.05,0.242
1783466736,TOWER_A,195,0.1116,0.504
1783466737,TOWER_B,105,0.05,0.263
1783466738,TOWER_A,482,0.2842,1.748
1783466739,TOWER_B,63,0.05,0.18
1783466740,TOWER_A,389,0.2021,1.132
1783466741,TOWER_B,133,0.0751,0.581
1783466742,TOWER_A,403,0.2235,0.973
1783466743,TOWER_B,91,0.05,0.257
1783466744,TOWER_A,377,0.2005,1.801
1783466745,TOWER_B,62,0.05,0.171
1783466746,TOWER_A,370,0.2444,0.82
1783466747,TOWER_B,68,0.05,0.192
1783466748,TOWER_A,315,0.1798,1.054
1783466749,TOWER_B,83,0.0537,0.293
1783466750,TOWER_A,222,0.1669,0.658
1783466751,TOWER_B,139,0.1235,0.287
1783466752,TOWER_A,374,0.2159,0.96
1783466753,TOWER_B,95,0.05,0.337
1783466754,TOWER_A,235,0.1107,0.918
1783466755,TOWER_B,137,0.0637,0.371
1783466756,TOWER_A,230,0.1272,0.733
1783466757,TOWER_B,104,0.05,0.211
1783466758,TOWER_A,364,0.1828,1.769
1783466759,TOWER_B,134,0.0762,0.317
1783466760,TOWER_A,313,0.157,0.684
1783466761,TOWER_B,113,0.0904,0.553
1783466762,TOWER_A,389,0.1994,1.374
1783466763,TOWER_B,106,0.05,0.526
1783466764,TOWER_A,218,0.1234,0.888
1783466765,TOWER_B,137,0.05,0.654
1783466766,TOWER_A,286,0.1515,0.771
1783466767,TOWER_B,121,0.05,0.311
1783466768,TOWER_A,301,0.166,0.796
1783466769,TOWER_B,113,0.05,0.494
1783466770,TOWER_A,246,0.1268,0.811
1783466771,TOWER_B,146,0.0839,0.691
1783466772,TOWER_A,307,0.1625,1.19
1783466773,TOWER_B,54,0.05,0.199
1783466774,TOWER_A,335,0.1663,1.089
1783466775,TOWER_B,138,0.0672,0.55
1783466776,TOWER_A,317,0.1696,0.888
1783466777,TOWER_B,92,0.0673,0.341
1783466778,TOWER_A,393,0.2394,1.098
1783466779,TOWER_B,66,0.05,0.299
1783466780,TOWER_A,268,0.1408,0.929
1783466781,TOWER_B,138,0.05,0.332
1783466782,TOWER_A,345,0.1916,1.07
1783466783,TOWER_B,95,0.0537,0.318
1783466784,TOWER_A,437,0.2711,1.799
1783466785,TOWER_B,82,0.05,0.248
1783466786,TOWER_A,214,0.1165,0.467
1783466787,TOWER_B,118,0.0566,0.391
1783466788,TOWER_A,311,0.1834,0.677
1783466789,TOWER_B,64,0.05,0.19
1783466790,TOWER_A,234,0.1386,0.873
1783466791,TOWER_B,91,0.0934,0.335
1783466792,TOWER_A,208,0.0858,0.536
1783466793,TOWER_B,64,0.05,0.257
1783466794,TOWER_A,431,0.2537,0.897
1783466795,TOWER_B,114,0.0624,0.278
1783466796,TOWER_A,299,0.1546,0.768
1783466797,TOWER_B,112,0.0825,0.55
1783466798,TOWER_A,270,0.1534,0.974
1783466799,TOWER_B,105,0.0502,0.317
1783466800,TOWER_A,418,0.2501,1.638
1783466801,TOWER_B,92,0.0661,0.318
1783466802,TOWER_A,404,0.2375,1.34
1783466803,TOWER_B,131,0.05,0.415
1783466804,TOWER_A,373,0.1908,0.893
1783466805,TOWER_B,119,0.072,0.392
1783466806,TOWER_A,204,0.1228,0.675
1783466807,TOWER_B,83,0.0742,0.231
1783466808,TOWER_A,285,0.1468,1.065
1783466809,TOWER_B,115,0.0638,0.243
1783466810,TOWER_A,339,0.2118,0.958
1783466811,TOWER_B,130,0.0694,0.573
1783466812,TOWER_A,402,0.2266,1.809
1783466813,TOWER_B,118,0.0647,0.279
1783466814,TOWER_A,461,0.2675,2.23
1783466815,TOWER_B,69,0.05,0.187
1783466816,TOWER_A,233,0.0973,0.914
1783466817,TOWER_B,63,0.05,0.257
1783466818,TOWER_A,326,0.2147,1.319
1783466819,TOWER_B,125,0.05,0.447
1783466820,TOWER_A,243,0.1418,0.913
1783466821,TOWER_B,117,0.0766,0.345
1783466822,TOWER_A,184,0.0758,0.719
1783466823,TOWER_B,90,0.05,0.249
1783466824,TOWER_A,361,0.1869,1.416
1783466825,TOWER_B,108,0.0643,0.406
1783466826,TOWER_A,275,0.1255,0.839
1783466827,TOWER_B,99,0.05,0.377
1783466828,TOWER_A,379,0.2178,1.638
1783466829,TOWER_B,123,0.0856,0.55
1783466830,TOWER_A,317,0.1767,0.645
1783466831,TOWER_B,88,0.05,0.266
1783466832,TOWER_A,163,0.0851,0.804
1783466833,TOWER_B,79,0.05,0.313
1783466834,TOWER_A,223,0.1543,0.753
1783466835,TOWER_B,86,0.0563,0.274
1783466836,TOWER_A,201,0.1534,0.533
1783466837,TOWER_B,96,0.0699,0.335
1783466838,TOWER_A,356,0.2221,1.542
1783466839,TOWER_B,139,0.0642,0.69
1783466840,TOWER_A,445,0.2624,1.86
1783466841,TOWER_B,94,0.0558,0.288
1783466842,TOWER_A,192,0.1557,0.397
1783466843,TOWER_B,106,0.0519,0.301
1783466844,TOWER_A,152,0.1201,0.68
1783466845,TOWER_B,53,0.0638,0.247
1783466846,TOWER_A,244,0.1241,0.875
1783466847,TOWER_B,55,0.05,0.272
1783466848,TOWER_A,387,0.1864,1.203
1783466849,TOWER_B,64,0.0718,0.172
1783466850,TOWER_A,316,0.1326,1.527
1783466851,TOWER_B,94,0.05,0.244
1783466852,TOWER_A,168,0.0902,0.718
1783466853,TOWER_B,131,0.054,0.441
1783466854,TOWER_A,356,0.1778,1.449
1783466855,TOWER_B,130,0.0654,0.404
1783466856,TOWER_A,379,0.2297,0.881
1783466857,TOWER_B,109,0.0805,0.368
1783466858,TOWER_A,363,0.2108,1.306
1783466859,TOWER_B,146,0.0911,0.552
1783466860,TOWER_A,205,0.1147,0.841
1783466861,TOWER_B,149,0.1035,0.375
1783466862,TOWER_A,483,0.2708,2.395
1783466863,TOWER_B,138,0.061,0.486
1783466864,TOWER_A,281,0.1507,0.945
1783466865,TOWER_B,77,0.05,0.277
1783466866,TOWER_A,158,0.1049,0.362
1783466867,TOWER_B,126,0.0766,0.325
1783466868,TOWER_A,380,0.1866,1.593
1783466869,TOWER_B,81,0.0619,0.39
1783466870,TOWER_A,302,0.1604,1.456
1783466871,TOWER_B,97,0.0644,0.425
1783466872,TOWER_A,454,0.2207,1.505
1783466873,TOWER_B,68,0.05,0.319
1783466874,TOWER_A,433,0.26,1.774
1783466875,TOWER_B,80,0.05,0.231
1783466876,TOWER_A,339,0.1964,0.747
1783466877,TOWER_B,128,0.0751,0.321
1783466878,TOWER_A,165,0.0775,0.387
1783466879,TOWER_B,109,0.0796,0.517
1783466880,TOWER_A,492,0.2691,1.492
1783466881,TOWER_B,93,0.05,0.28
1783466882,TOWER_A,352,0.2075,1.055
1783466883,TOWER_B,72,0.05,0.19
1783466884,TOWER_A,323,0.1929,1.578
1783466885,TOWER_B,76,0.05,0.248
1783466886,TOWER_A,317,0.1844,1.503
1783466887,TOWER_B,50,0.05,0.191
1783466888,TOWER_A,488,0.2579,1.94
1783466889,TOWER_B,71,0.05,0.261
1783466890,TOWER_A,183,0.0883,0.863
1783466891,TOWER_B,57,0.05,0.17
1783466892,TOWER_A,378,0.2715,1.392
1783466893,TOWER_B,118,0.0765,0.465
1783466894,TOWER_A,150,0.0691,0.379
1783466895,TOWER_B,73,0.0609,0.344
1783466896,TOWER_A,471,0.2993,1.207
1783466897,TOWER_B,82,0.05,0.235
1783466898,TOWER_A,264,0.1375,1.065
1783466899,TOWER_B,61,0.05,0.271
1783466900,TOWER_A,363,0.1961,1.346
1783466901,TOWER_B,53,0.05,0.185
1783466902,TOWER_A,403,0.2172,1.855
1783466903,TOWER_B,113,0.05,0.268
1783466904,TOWER_A,294,0.1336,0.87
1783466905,TOWER_B,128,0.0773,0.402
1783466906,TOWER_A,196,0.0964,0.838
1783466907,TOWER_B,109,0.1011,0.347
1783466908,TOWER_A,429,0.2394,1.348
1783466909,TOWER_B,58,0.05,0.171
1783466910,TOWER_A,327,0.1993,1.53
1783466911,TOWER_B,91,0.0914,0.27
1783466912,TOWER_A,362,0.2372,1.423
1783466913,TOWER_B,102,0.05,0.204
1783466914,TOWER_A,434,0.2158,0.885
1783466915,TOWER_B,126,0.05,0.351
1783466916,TOWER_A,394,0.2329,1.709
1783466917,TOWER_B,123,0.0625,0.587
1783466918,TOWER_A,402,0.2096,1.881
1783466919,TOWER_B,109,0.0771,0.482
1783466920,TOWER_A,355,0.1796,1.245
1783466921,TOWER_B,63,0.0553,0.233
1783466922,TOWER_A,221,0.1027,1.078
1783466923,TOWER_B,100,0.05,0.289
1783466924,TOWER_A,371,0.2339,1.593
1783466925,TOWER_B,114,0.0658,0.334
1783466926,TOWER_A,491,0.2521,1.529
1783466927,TOWER_B,76,0.0725,0.38
1783466928,TOWER_A,364,0.2249,1.61
1783466929,TOWER_B,71,0.0682,0.312
1783466930,TOWER_A,290,0.1269,0.636
1783466931,TOWER_B,71,0.05,0.219
1783466932,TOWER_A,305,0.1554,0.725
1783466933,TOWER_B,139,0.0651,0.429
1783466934,TOWER_A,371,0.219,1.477
1783466935,TOWER_B,113,0.05,0.528
1783466936,TOWER_A,479,0.2693,1.23
1783466937,TOWER_B,73,0.0712,0.302
1783466938,TOWER_A,380,0.214,1.735
1783466939,TOWER_B,79,0.0658,0.384
1783466940,TOWER_A,291,0.1641,1.438
1783466941,TOWER_B,89,0.05,0.214
1783466942,TOWER_A,224,0.163,0.995
1783466943,TOWER_B,130,0.0684,0.441
1783466944,TOWER_A,189,0.0798,0.867
1783466945,TOWER_B,72,0.05,0.333
1783466946,TOWER_A,422,0.2307,0.884
1783466947,TOWER_B,59,0.0503,0.268
1783466948,TOWER_A,219,0.1214,0.793
1783466949,TOWER_B,82,0.05,0.202
1783466950,TOWER_A,466,0.2606,1.606
1783466951,TOWER_B,121,0.089,0.244
1783466952,TOWER_A,260,0.1419,0.947
1783466953,TOWER_B,54,0.0591,0.238
1783466954,TOWER_A,383,0.1961,0.831
1783466955,TOWER_B,147,0.0996,0.73
1783466956,TOWER_A,346,0.2019,1.24
1783466957,TOWER_B,76,0.0528,0.269
1783466958,TOWER_A,488,0.28,1.229
1783466959,TOWER_B,111,0.0551,0.521
1783466960,TOWER_A,348,0.1993,1.243
1783466961,TOWER_B,144,0.0715,0.681
1783466962,TOWER_A,173,0.1016,0.648
